关键字,分类,上级,下级
岩溶塌陷,灾害,地面沉降,天坑、落水洞、岩溶漏斗
岩溶塌陷监测,技术,地质灾害监测,
岩溶洞穴,地貌,喀斯特地貌,
岩溶漏斗,灾害,岩溶塌陷,
岩石圈,地球系统,地球圈层,
岩石圈断裂带,地球系统,板块构造学说,环太平洋带、地中海-喜马拉雅带、中大西洋脊
岩石圈构造单元,地球系统,,克拉通、造山带、大陆裂谷、海洋中脊
岩石学,学科,地质学,
岩石循环,地球系统,,岩浆岩、沉积岩、变质岩
峡谷,地貌,水蚀地貌,大峡谷、三峡
崩塌,地貌,重力侵蚀,
嵌入曲流,地貌,曲流河,
嵌套阶地,地貌,河流阶地,
工业,人文,,重工业、轻工业
工业4.0,技术,智能制造,
工业中心,人文,工业分布,
工业互联网,技术,新基建,
工业分布,人文,工业地理,工业区、工业地带、工业中心
工业分散,人文,工业布局,
工业化农业,农业,现代农业,工厂化农业、垂直农业、植物工厂
工业化进程,人文,工业地理,早期工业化、高度工业化、后工业化
工业区,人文,城市功能区,
工业区位,人文,工业地理,区位因素、区位选择、区位变迁
工业区位因素,人文,工业区位,原料因素、市场因素、劳动力因素、能源因素、交通因素、政策因素
工业区位理论,人文,工业地理,最小成本理论、最大利润理论、市场区位理论
工业区位论,人文,区位理论,韦伯工业区位论、胡佛修正理论、史密斯利润最大化理论
工业区改造,人文,城市更新,
工业区转型,人文,工业地理,旧工业区改造、产业升级、功能转换
工业发展,人文,工业地理,
工业园区,人文,工业布局,
工业地域,工业地理,工业,工业中心、工业地带、工业区
工业地带,人文,工业分布,
工业地理,人文,经济地理,工业类型、工业分布、工业发展
工业地理学,学科,经济地理学,
工业布局,人文,工业地理,工业集聚、工业分散、工业带、工业园区
工业带,人文,工业布局,
工业文化景观,人文,文化景观类型,工业遗产、矿业景观、工厂建筑群
工业旅游,人文,旅游业,
工业污染,环境,工业地理,大气污染、水污染、固体废弃物污染、噪声污染
工业生产要素,人文,工业地理,资本、技术、土地、劳动力、企业家
工业生态,环境,工业地理,工业生态系统、循环经济、生态工业园
工业生态系统,环境,工业生态,
工业用地,人文,城市土地利用,
工业类型,人文,工业地理,重工业、轻工业、高新技术产业
工业结构,人文,工业地理,轻工业、重工业、高新技术产业
工业节能减排,气候,气候变化减缓策略,
工业补贴,人文,补贴,
工业转移,工业地理,工业,产业转移、梯度转移
工业遗产,人文,工业文化景观,
工业集群,人文,工业集聚区,
工业集聚,人文,工业布局,
工业集聚区,人文,工业地理,工业集群、产业集群、创新集群
工业革命,人文,工业地理,第一次工业革命、第二次工业革命、第三次工业革命、第四次工业革命
工厂化农业,农业,工业化农业,
工厂建筑群,人文,工业文化景观,
工程地质勘察,技术,地球物理勘探,
工程治理,灾害,地质灾害防治,
工程测量,技术,测量学,
工程韧性,灾害,灾害韧性,
巧实力,人文,国际关系,
巨型城市,人文,城市地理学,
巩固期,旅游,旅游生命周期,
差分GPS,技术,GPS应用,DGPS
巴基斯坦,区域,南亚,
巴西,区域,南美洲,
巴西高原,地貌,高原,
巴黎,人文,全球城市,
巴黎都市圈,人文,都市圈,
市场准入,人文,国际贸易,
市场区位理论,人文,工业区位理论,
市场因素,人文,工业区位因素,
市场导向型,人文,工业类型,
市场开放,人文,贸易自由化,
市场开放原则,人文,世贸组织原则,关税减让、取消数量限制
市场范围,人文,中心地理论,
市场调节,人文,城市治理,
市场需求,人文,经济因素,
希腊,区域,南欧,
带状地貌,地貌,冰缘地貌,
带状村落,人文,村落形态,
常年性河流,地貌,河流类型,
常绿阔叶林带,环境,植被垂直分布,
干旱,灾害,自然灾害,
干旱区,气候,气候敏感区,
干旱气候,气候,沙漠气候,
干旱类型,灾害,干旱,气象干旱、水文干旱、农业干旱、社会经济干旱
干河床,地貌,河流地貌,
干湿指标法,气候,气候分区方法,
干热风,气候,极端天气,
平原,地貌,地形,华北平原、长江中下游平原、东北平原
平台经济,人文,经济学,
平流层,地球系统,大气层,臭氧层
平流层突然增温,气候,大气现象,SSW
平移型滑坡,灾害,滑坡类型,
平移断层,地貌,断层,
平衡气候敏感性,气候,气候敏感性,
年视运动,天体系统,视运动,
年较差,气候,气温,
年降水量,气候,降水量,
年龄结构,人文,人口结构,少年人口、成年人口、老年人口
年龄结构老化,人文,人口老龄化,
年龄金字塔,人文,年龄结构,
应急响应,灾害,灾害应急管理,
应急预案,灾害,灾害应急管理,
应用技能,技能,地理技能,问题解决、实地调查、数据处理、图表制作
底层水,海洋,海水分层,
度假型旅游地,旅游,旅游地类型,
康养旅游,人文,旅游业,
建筑信息模型,建筑,建筑学,BIM技术、参数化设计、协同工作
建筑学,学科,,建筑风格、城市规划、景观设计
建筑材料,资源,非金属矿产,
建筑设备,建筑,建筑学,通风系统、给排水系统、电气系统、消防系统
建筑风格,人文,建筑学,古典建筑、现代建筑、民族建筑
建设用地,资源,土地资源,
开发区,人文,区域经济学,
引力波,天体系统,,LIGO探测
张裂边界,地球系统,板块边界,海岭、裂谷
弧形三角洲,地貌,三角洲,
弱电系统,建筑,电气系统,通信、安防、智能控制
强制减排,环境,碳交易,
强台风,气候,台风,
强风作用,灾害,沙尘暴成因,
归因方法,气候,气候极端事件归因,
彗星,天体系统,太阳系,哈雷彗星、恩克彗星
彩虹,现象,气象现象,
影响力投资,环境,碳中和,
征地拆迁,环境,区域发展,
径流,水文,水循环,地表径流、地下径流
徒步旅游,人文,旅游业,
循环农业,环境,农业地理,
循环利用,环境,资源节约,
循环发展,环境,可持续发展模式,
循环经济,环境,可持续发展模式,
微波遥感,技术,遥感传感器,
微灌,资源,节水灌溉,
微生物传感器,技术,水质传感器,
微生物污染,农业,农产品质量安全,
微电网,技术,新能源,
微观经济学,学科,经济学,
德国,区域,西欧,
心理流行病学,学科,社会流行病学,
心血管流行病学,学科,慢性病流行病学,
志留纪,地球系统,古生代,
快速路,人文,城市道路,
性别比,人文,性别结构,
性别比失衡,人文,人口问题,
性别结构,人文,人口结构,性别比
总体规划,人文,城市规划,
总和生育率,人文,人口统计,
总理事会,人文,世界贸易组织结构,日常决策、争端解决机构、贸易政策审议机构
总磷传感器,技术,水质传感器,
总部经济,人文,产业结构,
总量控制,资源,水资源管理,
恒星年,天体系统,地球公转周期,
恒星日,天体系统,地球自转周期,
恒星演化,天体系统,恒星,主序星、红巨星、白矮星
恢复生态学,学科,保护生物学,
惯性传感器,技术,智能传感器,
意大利,区域,南欧,
慢性病流行病学,学科,流行病学,
成土因子,地球系统,土壤形成,母质、气候、生物、地形、时间
成土过程,地球系统,土壤形成,风化、淋溶、淀积、腐殖化
成年人口,人文,年龄结构,
成渝双城经济圈,人文,产业结构,
我国,区域,,中国
战略要地,人文,军事地理,
户籍制度,人文,城市问题,
房车旅游,人文,旅游业,
扁率,天体系统,地球形状,
扇形结构,人文,城市结构,
托幼服务,人文,城市地理,
执行监督,人文,争端解决机制,合理期限、执行状况审查、报复授权
扩张阶段,地球系统,威尔逊循环,
批发商业,人文,商业类型,
承灾体脆弱性,灾害,灾害脆弱性分析,
承灾环境脆弱性,灾害,灾害脆弱性分析,
技术,人文,工业生产要素,
技术合作,人文,国际合作,
技术圈,环境,人类世,
技术壁垒,人文,贸易保护主义,
技术性贸易壁垒,人文,非关税措施,技术标准、合格评定程序、标签要求
技术标准,人文,非关税壁垒,
技术水平,人文,经济因素,
技术法规,人文,技术壁垒,
技术转让,人文,国际贸易,
投资保护,人文,国际贸易,
投资自由化,人文,国际贸易,
投资贸易,人文,国际贸易,
折线图,技能,图表制作,
抽样调查,人文,人口统计,
抽水蓄能,技术,储能技术,
拉尼娜,现象,海洋现象,
拉尼娜现象,气候,海洋现象,东太平洋表层海水异常降温、全球气候变化、水产业影响
持续性原则,环境,可持续发展原则,
挥发性有机物,环境,大气污染,VOCs
挪威,区域,北欧,
换电设施,技术,新能源汽车,
排水系统,建筑,给排水系统,生活污水、工业废水、雨水排放
探索期,旅游,旅游生命周期,
探险旅游,人文,旅游业,
接触扩散,人文,文化扩散过程,
推拉理论,人文,人口迁移,
推断统计,研究,统计学,
描述分析,研究,定性研究,
描述统计,研究,统计学,
搁浅资产,环境,气候风险,
搬运作用,地貌,外力作用,流水搬运、风力搬运、冰川搬运
摄影测量,技术,测绘科学,
支持服务,环境,生态系统服务,
支持服务价值,环境,生态系统服务价值,
支路,人文,城市道路,
收入分配效应,人文,关税效应,生产者与消费者福利变化
放射性勘探,技术,地球物理勘探,
放射性污染,环境,水污染类型,
放牧业,人文,畜牧业,
放牧畜牧业,人文,畜牧业,
政府治理,人文,城市治理,
政治全球化,人文,全球化,
政治因素,人文,迁移原因,
政治地理学,学科,人文地理学,
政治型迁移,人文,人口迁移类型,
政治学,学科,,政治制度、国际关系、政治地理
政治职能,人文,城市职能,
政策制定,人文,,
政策因素,人文,工业区位因素,
政策执行,人文,,
政策支持,人文,社会因素,
政策评估,人文,,
政策调整,人文,,
敏感性,气候,气候变化脆弱性,
救援行动,灾害,灾害应急管理,
教育产业,人文,产业结构,
教育合作,人文,国际合作,
教育服务,人文,公共服务业,
教育水平,人文,人口质量,
教育资源,人文,城市地理,
散射,天体系统,大气削弱,
散点图,技能,图表制作,
散落式村落,人文,村落形态,
数值预报,灾害,台风路径预测,
数字产业,人文,产业结构,
数字健康,学科,全球健康,
数字化保存,人文,文化遗产保护,
数字化转型,技术,计算机科学,
数字地图,技术,地理信息科学,
数字地球,技术,地理信息技术,
数字地球平台,技术,数字地球,
数字基础设施,技术,基础设施,
数字孪生,技术,计算机科学,
数字孪生地球,技术,数字地球,
数字摄影测量,技术,摄影测量,
数字比例尺,技能,比例尺,
数字经济,人文,经济学,
数字经济发展,人文,经济地理,电子商务、智能制造、共享经济、数字贸易
数字贸易,人文,国际贸易,
数字贸易规则,人文,WTO,电子商务、数据流动、数字服务贸易
数字鸿沟,人文,城市问题,
数学建模,研究,定量研究,
数学模型,技能,地理模型构建,
数据,技术,GIS组成,空间数据、属性数据
数据中心,技术,新基建,
数据分析,技能,数据处理,
数据可视化,技术,地理信息,专题地图、统计图表、三维场景、动态可视化
数据处理,技能,应用技能,数据收集、数据整理、数据分析
数据存储,技术,GIS功能,
数据库,技术,计算机科学,
数据挖掘,技术,统计学,
数据收集,技能,数据处理,
数据收集计划,技能,地理研究方案设计,
数据整理,技能,数据处理,
数据输出,技术,GIS功能,
数据采集,技术,GIS功能,
数量限制,人文,非关税措施,配额、禁止进口、自动出口限制
整体形象,旅游,旅游形象,
整合组学,技术,多组学,
文化交流,旅游,旅游社会文化效应,
文化交融,人文,跨文化交流,
文化产业,人文,产业结构,
文化人类学,学科,,民族文化、文化传播、文化适应
文化传播,人文,文化地理学,
